1100.011719,0.007490207
1099.009399,-0.019240458
1098.006226,-0.004369807
1097.002319,0.000914971
1095.997437,-0.011218967
1094.991943,0.010300566
1093.985718,-0.000506448
1093.008301,0.002206368
1092.00061,-0.012750097
1090.992065,0.005559892
1090.012451,0.008993209
1089.002441,0.00554964
1087.991699,0.002075518
1087.009888,-0.003399929
1085.997681,-0.000255109
1085.014404,-0.003181405
1084.000732,-0.004011961
1082.986206,0.002849588
1082.000977,0.005979948
1081.014771,-0.012837213
1079.998047,-0.018134568
1079.010498,-0.003498493
1077.992188,0.001056188
1077.003296,0.010296378
1076.013672,0.011610807
1074.993164,0.007678473
1074.002197,0.005038123
1073.010254,0.01170124
1071.987671,0.012895546
1070.994385,0.006144272
1070.000488,0.002030706
1069.005859,0.000766875
1068.010498,0.001332503
1067.014404,0.003039894
1065.987427,0.000474516
1064.98999,0.001067398
1063.991821,0.001379218
1062.99292,0.006434484
1061.993408,0.000130537
1060.993042,0.006151964
1059.992188,0.010376543
1058.990479,0.005079711
1057.988281,0.001560722
1056.985107,-0.000528735
1056.011841,0.004061623
1055.007446,0.002624207
1054.002319,0.002128712
1052.996582,0.002116876
1051.990112,0.00321208
1051.013428,0.003585209
1050.005615,0.005457962
1048.99707,0.003877895
1047.987915,0.00239608
1047.008545,0.001701942
1045.997925,0.003232917
1044.986694,0.006501142
1044.005493,0.007085396
1042.992798,0.003254276
1042.010254,0.001770165
1040.996338,0.003681505
1040.012451,0.003322091
1038.99707,0.003619324
1038.011963,0.004159619
1036.995483,0.002509816
1036.008911,0.005180976
1034.990967,0.003261813
1034.003174,0.001748956
1033.014648,0.007882901
1031.994873,0.002358495
1031.005005,0.005268036
1030.014648,-0.000814178
1028.992798,0.004926419
1028.001099,0.006408186
1027.008911,0.00309975
1025.984985,0.001660026
1024.991333,0.007312184
1023.997253,0.003267056
1023.00238,0.000443627
1022.006897,0.003894533
1021.010803,0.000664924
1020.01416,0.003688423
1018.985657,0.002439238
1017.98761,0.002410708
1016.989136,0.001635211
1015.989746,0.003755888
1014.989929,0.003578293
1013.98938,0.003708735
1012.988281,0.003583382
1011.986572,0.00382702
1011.015625,0.003242749
1010.012634,0.003952991
1009.008972,0.005273617
1008.004761,0.004782969
1007,0.003631671
1005.994446,0.004133981
1004.988464,0.003420938
1004.013245,0.003952391
1003.005798,0.005040872
1001.997986,0.004356748
1000.989441,0.004779593
1000.011902,0.00538465
999.0020142,0.003825479
997.9917603,0.003961716
997.0123901,0.004026454
996.0007935,0.004604875
994.9885864,0.004258316
994.0074463,0.004478924
992.9940186,0.004052138
992.0117798,0.004356696
990.9970703,0.005170838
990.0136108,0.003307745
988.9979248,0.003406744
988.0133057,0.003499869
986.9962158,0.005185115
986.010437,0.003105277
984.9921875,0.004565556
984.005249,0.004808907
982.9857788,0.004727775
981.9977417,0.005704595
981.0090332,0.004935452
979.987915,0.004996826
978.9979248,0.005085211
978.0075684,0.004315961
976.9847412,0.004926733
975.993103,0.006454215
975.0009766,0.005770721
974.0082397,0.005188808
973.0150146,0.005166227
971.9891357,0.005328619
970.994812,0.005344238
969.9998169,0.006033096
969.0042114,0.005716975
968.0082397,0.005549929
967.0116577,0.006665401
966.0144043,0.004904192
964.984314,0.005352231
963.9860229,0.005969529
962.9872437,0.005741657
961.9877319,0.006924083
960.987793,0.007458473
959.9872437,0.0056764
958.9860229,0.005965723
957.984375,0.007377239
957.0145264,0.006302328
956.0117188,0.006689059
955.0083618,0.006831273
954.0045776,0.006201458
953.0001831,0.006419693
951.9951782,0.006422478
950.9896851,0.006593829
950.0159912,0.00592935
949.0094604,0.006187988
948.0022583,0.006010629
946.9945679,0.006963879
945.9863281,0.00631764
945.0100708,0.006462202
944.0007935,0.006713796
942.9909058,0.007355755
942.0129395,0.007614796
941.0021362,0.007326347
939.9906006,0.007458631
939.0112915,0.007176418
937.9986572,0.0066853
936.9855957,0.007345987
936.0046387,0.007253298
934.9904785,0.007629205
934.0084839,0.008095494
932.9932861,0.008172695
932.0103149,0.00865953
930.9940186,0.007979205
930.0098877,0.00743414
928.9925537,0.008345239
928.0075073,0.007823621
926.9890747,0.007269196
926.0029907,0.008143838
925.0163574,0.008539553
923.9963989,0.008347562
923.0088501,0.008786357
921.987793,0.008686811
920.9990845,0.008824397
920.0100098,0.008262309
918.9874268,0.0085197
917.9973755,0.008546443
917.0067139,0.008867458
916.015564,0.008325264
914.9909668,0.009087143
913.9988403,0.009313312
913.0061646,0.009172373
912.0130615,0.009635082
910.9863281,0.009482739
909.9921875,0.009505017
908.9975586,0.009577203
908.0025635,0.009411469
907.006958,0.009485887
906.0106812,0.009595728
905.0140991,0.009559764
903.9838257,0.009349044
902.9862061,0.009580061
901.9881592,0.009815569
900.9896851,0.009885979
899.9906616,0.0100915
898.9910278,0.0098506
897.9910278,0.010084718
896.9906006,0.010315119
895.989563,0.010189754
894.9881592,0.010465314
893.986145,0.01096471
892.9836426,0.010020448
892.0142212,0.010031945
891.0108032,0.01064413
890.0068359,0.0105449
889.0025024,0.010319493
887.9976807,0.010824321
886.9923706,0.010592058
885.9863892,0.010442377
885.0137939,0.010821614
884.007019,0.010787911
882.9996948,0.010995746
881.9919434,0.011142564
880.9838257,0.010935242
880.008728,0.011060478
878.9996338,0.011163413
877.9900513,0.011463724
877.0135498,0.011008968
876.0031128,0.011854921
874.9921265,0.010970046
874.0144653,0.011544211
873.0023804,0.01171693
871.9899902,0.011527676
871.0109863,0.011976351
869.9974365,0.011562979
868.9836426,0.011521057
868.0032959,0.012184223
866.9884033,0.01177701
866.0071411,0.011962487
864.9914551,0.012148177
864.0091553,0.011694087
862.9926147,0.011947321
862.0093994,0.012049614
860.9920044,0.012211645
860.0078125,0.012676459
858.9894409,0.012234968
858.0045776,0.012742376
856.9851074,0.012617347
855.9994507,0.012566957
855.0131226,0.012487533
853.9924316,0.011886632
853.005249,0.012607381
851.9836426,0.012632724
850.9957275,0.0120007
850.0073242,0.012581585
848.9842529,0.012042747
847.9950562,0.012912532
847.005249,0.012677631
846.0150757,0.01324608
844.9903564,0.012906932
843.9992676,0.01181736
843.0077515,0.012947414
842.0159302,0.011802624
840.9893188,0.01198625
839.9966431,0.012376986
839.003479,0.012644263
838.0098267,0.012077507
837.0158081,0.013068563
835.9870605,0.012863521
834.9921875,0.012411798
833.9968872,0.012653405
833.0011597,0.012729234
832.0050049,0.013120079
831.0083008,0.012759916
830.0113525,0.012756477
829.013916,0.012764928
828.0160522,0.012649673
826.9833984,0.012760582
825.9846802,0.012251024
824.9855957,0.0123393
823.9860229,0.012961416
822.986084,0.012826059
821.9857178,0.01314001
820.9849854,0.012978272
819.9837646,0.012803984
819.0166626,0.012924159
